year,month,day,hour_n,hour,holi,h_temp,h_bodytemp,h_humidity,h_pressure,h_visibility,h_wind_speed,h_gust_speed
2016,03,08,15.0,21,0,6.0,1.2,93,1017.0,10.0,32.4,50.4
2016,07,08,6.0,23,0,28.0,31.9,79,1005.0,10.0,18.0,36.0
2016,07,09,13.0,23,1,27.0,30.1,84,1003.0,10.0,10.8,28.8
2016,07,10,7.0,0,1,27.0,30.6,89,1003.0,10.0,10.8,28.8
2016,08,28,8.0,9,1,27.0,27.5,51,1009.0,10.0,21.6,39.6
2015,11,26,16.0,12,0,4.0,1.4,52,1029.0,10.0,32.4,50.4
2016,01,22,20.0,11,0,5.0,0.5,65,1030.0,10.0,25.2,43.2
2016,08,22,56.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,02,01,24.0,19,0,1.0,4.2,65,1034.0,10.0,21.6,39.6
2016,03,08,13.0,16,0,7.0,1.8,87,1013.0,6.0,43.2,61.2
2016,08,09,29.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,06,15,10.0,7,0,28.0,34.5,94,1001.0,6.0,21.6,54.0
2016,05,06,23.0,17,0,28.0,30.2,66,1008.0,1.5,32.4,57.6
2016,06,03,29.0,18,0,29.0,34.5,79,1002.0,4.0,14.4,32.4
2016,07,30,18.0,15,1,37.0,42.9,44,1004.0,10.0,10.8,28.8
2016,07,30,21.0,16,1,28.0,31.9,79,1004.0,10.0,21.6,39.6
2016,08,06,28.0,17,1,35.0,41.9,53,1001.0,10.0,10.8,28.8
2016,09,14,19.0,15,0,33.0,35.2,46,1003.0,10.0,21.6,39.6
2016,10,09,19.0,13,0,27.0,27.9,58,1010.0,10.0,21.6,39.6
2016,10,21,9.0,14,0,29.0,31.3,62,993.0,10.0,28.8,46.8
2016,09,14,8.584963,15,0,33.0,35.2,46,1003.0,10.0,21.6,39.6
2015,11,24,10.0,14,0,27.0,27.9,58,1015.0,10.0,10.8,28.8
2016,05,06,17.0,17,0,28.0,30.2,66,1008.0,1.5,32.4,57.6
2016,08,01,6.0,13,0,37.0,42.9,44,1000.0,10.0,21.6,43.2
2016,10,21,13.0,11,0,28.0,30.2,66,997.0,10.0,43.2,64.8
2015,08,09,10.0,15,1,31.0,37.6,70,1006.0,10.0,25.2,43.2
2015,08,09,13.0,17,1,30.0,36.0,74,1006.0,10.0,28.8,46.8
2015,08,31,12.0,11,0,29.0,31.3,62,1010.0,10.0,14.4,32.4
2015,09,05,8.0,17,1,28.0,30.7,70,1003.0,10.0,25.2,43.2
2015,09,08,10.0,14,0,30.0,30.1,43,1012.0,10.0,14.4,32.4
2015,12,27,12.0,18,1,8.0,4.4,71,1033.0,10.0,25.2,43.2
2016,01,23,5.0,6,1,0.0,6.3,87,1035.0,8.0,28.8,46.8
2016,01,23,7.0,7,1,0.0,6.7,80,1037.0,10.0,32.4,50.4
2016,01,23,20.0,9,1,2.0,9.3,74,1039.0,10.0,32.4,61.2
2016,01,24,3.0,4,1,6.0,14.1,74,1038.0,6.0,28.8,50.4
2016,01,24,13.0,8,1,7.0,15.4,49,1040.0,10.0,28.8,46.8
2016,01,30,34.0,12,1,6.0,2.6,70,1029.0,10.0,18.0,36.0
2016,07,08,28.0,21,0,28.0,31.9,79,1006.0,10.0,18.0,39.6
2016,07,08,7.0,23,0,28.0,31.9,79,1005.0,10.0,18.0,36.0
2016,07,09,5.0,0,1,28.0,31.9,79,1005.0,10.0,18.0,36.0
2016,07,09,32.0,13,1,29.0,33.5,74,1004.0,10.0,18.0,36.0
2016,07,09,28.0,14,1,28.0,31.9,79,1004.0,10.0,18.0,36.0
2016,08,09,29.0,14,0,33.0,40.6,63,1004.0,10.0,25.2,43.2
2016,08,09,55.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,22,11.584963,11,0,34.0,39.1,52,1007.0,10.0,14.4,39.6
2016,08,22,36.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,13.0,15,0,35.0,41.9,53,1005.0,10.0,18.0,39.6
2016,07,14,11.0,16,0,29.0,36.8,89,1003.0,10.0,14.4,32.4
2016,08,09,8.0,11,0,29.0,36.8,89,1003.0,10.0,18.0,39.6
2016,08,28,13.0,9,1,27.0,27.5,51,1009.0,10.0,21.6,39.6
2016,09,18,10.0,15,0,27.0,28.2,61,1007.0,10.0,25.2,43.2
2016,02,13,3.0,23,2,3.0,1.6,87,1029.0,5.0,21.6,43.2
2016,09,26,20.0,12,0,30.0,34.1,66,1011.0,10.0,14.4,32.4
2015,07,11,1.0,15,1,35.0,40.3,49,999.0,10.0,10.8,32.4
2015,08,03,3.0,18,0,33.0,37.8,55,1008.0,10.0,10.8,28.8
2015,08,15,1.0,15,1,28.0,33.6,89,1007.0,1.0,32.4,54.0
2015,08,19,3.0,16,0,37.0,44.3,47,1004.0,10.0,7.2,25.2
2016,08,05,1.0,18,0,31.0,37.6,70,1005.0,10.0,14.4,39.6
2016,06,15,19.0,13,0,33.0,40.6,63,1003.0,10.0,18.0,36.0
2016,08,01,24.0,13,0,37.0,42.9,44,1000.0,10.0,21.6,43.2
2016,09,16,24.0,13,2,33.0,36.0,49,1005.0,10.0,14.4,32.4
2016,08,01,21.0,13,0,37.0,42.9,44,1000.0,10.0,21.6,43.2
2016,08,06,2.0,17,1,35.0,41.9,53,1001.0,10.0,10.8,28.8
2016,08,02,2.0,16,0,27.0,30.6,89,1005.0,10.0,18.0,39.6
2015,11,06,17.0,16,0,2.0,2.9,93,1029.0,10.0,21.6,39.6
2015,12,02,13.0,19,0,2.0,2.9,30,1021.0,10.0,21.6,39.6
2016,01,23,17.0,11,1,1.0,7.6,60,1041.0,10.0,28.8,46.8
2016,07,24,13.0,12,1,34.0,41.8,59,1004.0,10.0,10.8,28.8
2016,07,27,26.584963,17,0,32.0,36.8,59,1003.0,10.0,3.6,21.6
2016,08,01,7.0,9,0,29.0,33.5,74,1009.0,6.0,7.2,25.2
2015,07,27,4.0,11,0,31.0,37.6,70,1010.0,10.0,14.4,32.4
2015,08,15,6.0,15,1,28.0,33.6,89,1007.0,1.0,32.4,54.0
2016,09,17,12.0,12,2,32.0,34.1,49,1007.0,10.0,18.0,36.0
2015,11,16,6.0,17,0,27.0,29.6,79,1007.0,10.0,21.6,39.6
2016,05,10,14.0,14,0,29.0,29.4,48,1010.0,10.0,7.2,25.2
2016,05,15,16.584963,11,1,27.0,29.2,74,1015.0,10.0,21.6,43.2
2016,06,01,27.0,17,0,35.0,44.6,59,1002.0,10.0,10.8,28.8
2016,06,03,32.58496,21,0,30.0,37.4,79,1005.0,10.0,32.4,57.6
2016,06,18,21.0,16,1,31.0,39.2,75,1005.0,10.0,21.6,39.6
2016,07,21,15.584963,16,0,33.0,39.2,59,1007.0,10.0,14.4,32.4
2016,07,26,16.0,16,0,37.0,40.8,39,1004.0,10.0,7.2,25.2
2016,07,31,20.0,13,1,34.0,40.6,56,1006.0,10.0,7.2,28.8
2016,07,31,30.0,16,1,36.0,41.8,47,1003.0,10.0,3.6,21.6
2016,08,18,16.0,14,0,30.0,35.0,70,992.0,8.0,32.4,50.4
2016,08,21,49.0,22,1,29.0,35.6,84,1004.0,10.0,7.2,25.2
2016,08,27,32.0,17,1,29.0,35.6,84,1006.0,2.5,25.2,46.8
2015,07,05,6.0,15,1,32.0,39.0,66,1001.0,10.0,7.2,28.8
2015,07,09,14.0,12,0,29.0,32.0,66,999.0,10.0,21.6,39.6
2015,07,09,5.0,15,0,29.0,32.7,70,998.0,10.0,25.2,46.8
2015,07,11,7.0,15,1,35.0,40.3,49,999.0,10.0,10.8,32.4
2015,08,14,8.0,13,0,33.0,40.6,63,1005.0,7.0,7.2,28.8
2015,08,15,8.0,15,1,28.0,33.6,89,1007.0,1.0,32.4,54.0
2015,08,19,6.0,16,0,37.0,44.3,47,1004.0,10.0,7.2,25.2
2015,11,24,15.0,14,0,27.0,27.9,58,1015.0,10.0,10.8,28.8
2016,05,06,11.0,17,0,28.0,30.2,66,1008.0,1.5,32.4,57.6
2016,07,30,15.0,15,1,37.0,42.9,44,1004.0,10.0,10.8,28.8
2016,07,30,11.0,16,1,28.0,31.9,79,1004.0,10.0,21.6,39.6
2016,03,08,11.0,16,0,7.0,3.8,93,1015.0,7.0,18.0,36.0
2016,03,08,22.0,20,0,6.0,2.6,93,1020.0,10.0,18.0,36.0
2016,05,12,24.0,20,0,27.0,27.1,45,1012.0,10.0,36.0,57.6
2016,06,18,15.0,12,1,33.0,39.2,59,1005.0,10.0,18.0,39.6
2016,07,20,22.0,12,0,30.0,36.0,74,999.0,10.0,39.6,57.6
2016,08,02,16.0,15,0,33.0,41.8,66,1002.0,10.0,14.4,32.4
2016,08,25,17.0,17,0,30.0,37.4,79,1002.0,3.0,28.8,50.4
2015,11,24,40.0,14,0,27.0,27.9,58,1015.0,10.0,10.8,28.8
2016,05,30,28.0,13,0,33.0,41.8,66,1007.0,6.0,7.2,25.2
2016,06,15,28.0,13,0,33.0,40.6,63,1003.0,10.0,18.0,36.0
2016,07,30,17.0,15,1,37.0,42.9,44,1004.0,10.0,10.8,28.8
2016,07,30,17.0,16,1,28.0,31.9,79,1004.0,10.0,21.6,39.6
2016,08,06,27.0,17,1,35.0,41.9,53,1001.0,10.0,10.8,28.8
2016,08,15,24.0,17,0,29.0,34.5,79,996.0,4.0,32.4,50.4
2016,08,28,16.0,13,1,31.0,33.7,55,1007.0,10.0,21.6,39.6
2016,08,28,21.0,14,1,30.0,32.4,58,1007.0,10.0,21.6,39.6
2016,09,15,10.584963,12,2,34.0,36.5,44,1003.0,9.0,18.0,39.6
2016,09,15,19.0,17,2,28.0,32.7,84,1003.0,4.0,7.2,28.8
2016,09,26,17.0,15,0,35.0,40.3,49,1005.0,5.0,7.2,25.2
2016,10,09,25.0,13,0,27.0,27.9,58,1010.0,10.0,21.6,39.6
2016,10,21,11.0,11,0,28.0,30.2,66,997.0,10.0,43.2,64.8
2016,10,21,13.0,14,0,29.0,31.3,62,993.0,10.0,28.8,46.8
2016,07,23,16.0,17,1,39.0,43.3,35,1004.0,10.0,10.8,28.8
2016,08,09,33.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2015,11,25,19.0,12,0,8.0,4.7,87,1025.0,7.0,21.6,39.6
2015,11,26,6.0,9,0,5.0,0.9,57,1029.0,8.0,21.6,39.6
2015,11,26,10.0,11,0,7.0,2.8,46,1029.0,10.0,28.8,46.8
2015,11,26,13.0,12,0,7.0,2.2,39,1028.0,10.0,36.0,57.6
2015,11,26,11.0,13,0,7.0,2.2,39,1028.0,10.0,36.0,54.0
2015,11,26,29.0,15,0,7.0,2.2,39,1027.0,10.0,36.0,57.6
2016,03,09,8.0,18,0,6.0,2.6,66,1025.0,10.0,18.0,36.0
2016,09,19,23.0,12,0,27.0,28.5,65,1010.0,10.0,21.6,39.6
2016,08,01,5.0,11,0,33.0,43.9,71,1003.0,10.0,43.2,64.8
2016,09,14,13.169925,18,0,27.0,30.6,89,1002.0,10.0,57.6,75.6
2016,10,07,5.0,11,2,27.0,30.6,89,1009.0,7.0,36.0,54.0
2015,07,14,10.0,15,0,35.0,44.6,59,1000.0,5.0,10.8,28.8
2015,07,26,15.0,19,1,28.0,33.6,89,1005.0,10.0,14.4,32.4
2016,03,08,23.0,16,0,7.0,3.8,93,1015.0,7.0,18.0,36.0
2016,05,12,17.0,20,0,27.0,27.1,45,1012.0,10.0,36.0,57.6
2016,07,07,35.0,20,0,29.0,34.5,79,1008.0,10.0,21.6,39.6
2016,07,08,33.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,08,20,32.754887,14,1,32.0,40.4,70,1002.0,10.0,18.0,36.0
2016,09,12,35.0,18,0,27.0,28.5,65,1015.0,10.0,14.4,39.6
2016,08,09,7.0,11,0,29.0,36.8,89,1003.0,10.0,18.0,39.6
2016,02,14,2.0,0,0,8.0,4.1,81,1021.0,6.0,28.8,46.8
2016,02,14,7.0,8,0,2.0,3.7,81,1028.0,10.0,28.8,46.8
2016,07,27,5.5849624,19,0,33.0,36.9,52,1005.0,10.0,36.0,54.0
2015,11,22,1.0,16,1,4.0,0.1,93,1029.0,4.0,18.0,36.0
2015,12,26,2.0,19,1,1.0,6.7,80,1029.0,10.0,21.6,39.6
2015,12,26,4.0,20,1,1.0,6.7,75,1030.0,10.0,21.6,39.6
2015,12,26,1.0,21,1,1.0,7.2,75,1031.0,10.0,25.2,46.8
2015,12,26,1.0,22,1,1.0,6.7,75,1032.0,10.0,21.6,43.2
2016,07,01,7.0,13,0,29.0,31.3,62,1002.0,10.0,7.2,25.2
2016,07,09,16.0,15,1,31.0,36.4,66,1004.0,4.5,3.6,21.6
2016,07,17,7.0,13,1,30.0,32.4,58,1006.0,4.0,7.2,25.2
2016,08,01,8.0,15,0,29.0,33.5,74,1007.0,10.0,7.2,25.2
2016,08,06,20.0,18,1,28.0,31.2,74,1003.0,10.0,18.0,36.0
2016,09,26,26.0,12,0,30.0,34.1,66,1011.0,10.0,14.4,32.4
2016,09,18,6.0,13,0,31.0,30.9,40,1012.0,10.0,10.8,36.0
2016,06,19,4.0,9,1,30.0,32.4,58,1006.0,3.5,3.6,21.6
2016,06,30,5.0,16,0,27.0,28.9,70,1002.0,10.0,18.0,36.0
2016,07,06,9.0,9,0,28.0,29.7,62,1012.0,4.0,3.6,25.2
2016,07,06,11.0,16,0,32.0,34.1,49,1010.0,5.0,3.6,21.6
2016,07,09,9.0,15,1,31.0,36.4,66,1004.0,4.5,3.6,21.6
2016,07,12,5.0,14,0,30.0,35.0,70,999.0,6.0,3.6,21.6
2016,07,13,10.0,11,0,28.0,31.9,79,1004.0,1.6,3.6,21.6
2016,07,17,8.0,13,1,30.0,32.4,58,1006.0,4.0,7.2,25.2
2016,07,22,14.584963,15,0,34.0,45.3,67,1000.0,10.0,10.8,32.4
2016,07,27,10.0,10,0,30.0,33.2,62,1004.0,8.0,7.2,25.2
2016,07,30,10.0,15,1,27.0,29.2,74,1007.0,7.0,18.0,36.0
2016,08,01,9.0,15,0,29.0,33.5,74,1007.0,10.0,7.2,25.2
2016,01,30,17.0,12,1,6.0,2.6,70,1029.0,10.0,18.0,36.0
2016,07,23,25.0,17,1,39.0,43.3,35,1004.0,10.0,10.8,28.8
2016,08,09,9.584963,14,0,33.0,40.6,63,1004.0,10.0,25.2,43.2
2016,08,20,28.0,14,1,32.0,40.4,70,1002.0,10.0,18.0,36.0
2015,12,02,12.0,17,0,2.0,3.7,33,1020.0,10.0,28.8,46.8
2016,07,30,12.0,15,1,29.0,36.8,89,1006.0,2.5,10.8,28.8
2016,07,11,19.0,12,0,35.0,38.5,44,1000.0,6.0,21.6,43.2
2016,10,21,10.584963,12,0,29.0,31.3,62,995.0,10.0,36.0,54.0
2016,02,14,33.0,13,0,5.0,0.9,42,1029.0,10.0,21.6,39.6
2016,03,08,25.0,15,0,6.0,1.5,93,1017.0,4.0,28.8,46.8
2016,03,11,61.0,20,0,6.0,4.5,61,1025.0,5.0,7.2,25.2
2016,08,06,88.0,18,1,28.0,31.2,74,1003.0,10.0,18.0,36.0
2016,08,10,25.0,16,0,34.0,41.8,59,1004.0,10.0,18.0,36.0
2016,09,12,10.0,10,0,27.0,28.2,61,1016.0,6.0,10.8,28.8
2016,09,26,45.0,12,0,30.0,34.1,66,1011.0,10.0,14.4,32.4
2016,06,03,10.0,18,0,30.0,40.4,89,1004.0,10.0,24.1,42.6
2016,06,11,1.0,15,2,27.0,30.6,89,1005.0,10.0,31.5,51.9
2016,06,15,2.0,15,0,31.0,42.3,84,1004.0,10.0,20.4,38.9
2016,09,02,2.0,12,0,30.0,37.4,79,1001.0,10.0,27.8,48.2
2016,10,21,9.0,11,0,27.0,29.2,74,995.0,10.0,38.9,59.3
2016,10,21,5.0,12,0,28.0,30.7,70,994.0,10.0,35.2,55.6
2015,07,11,4.0,15,1,35.0,40.3,49,999.0,10.0,10.8,32.4
2015,08,14,2.0,13,0,33.0,40.6,63,1005.0,7.0,7.2,28.8
2016,03,11,5.0,11,0,8.0,4.1,62,1027.0,8.0,28.8,46.8
2016,07,07,23.0,12,0,32.0,39.0,66,1007.0,10.0,32.4,50.4
2016,07,08,1.0,5,0,28.0,31.9,79,1001.0,10.0,28.8,46.8
2016,07,08,10.0,7,0,28.0,31.9,79,1002.0,10.0,39.6,57.6
2016,07,08,14.0,9,0,29.0,33.5,74,1002.0,10.0,39.6,61.2
2016,07,08,16.0,11,0,29.0,33.5,74,1000.0,10.0,43.2,61.2
2016,07,08,29.0,12,0,29.0,34.5,79,1000.0,10.0,46.8,64.8
2016,07,08,16.0,13,0,29.0,34.5,79,1000.0,10.0,46.8,68.4
2016,07,08,5.0,14,0,29.0,34.5,79,999.0,10.0,39.6,57.6
2016,07,08,15.0,18,0,28.0,33.6,89,999.0,10.0,39.6,57.6
2016,07,08,10.0,19,0,28.0,32.7,84,1000.0,10.0,39.6,57.6
2016,07,08,7.0,20,0,28.0,33.6,89,1000.0,10.0,32.4,50.4
2016,07,09,5.0,7,1,27.0,31.2,94,996.0,3.0,46.8,64.8
2016,07,09,10.0,8,1,27.0,31.2,94,996.0,1.3,46.8,64.8
2016,07,31,2.0,23,1,28.0,33.6,89,1005.0,10.0,21.6,39.6
2016,08,01,16.0,10,0,32.0,42.3,75,1004.0,10.0,39.6,57.6
2016,08,01,21.0,11,0,33.0,43.9,71,1003.0,10.0,43.2,64.8
2016,09,14,24.0,8,0,27.0,30.6,89,1007.0,10.0,43.2,64.8
2016,09,14,11.0,15,0,27.0,31.2,94,1002.0,5.0,46.8,68.4
2016,09,14,7.0,16,0,27.0,31.2,94,1001.0,3.0,57.6,75.6
2016,09,17,14.0,16,2,27.0,30.6,89,1004.0,10.0,28.8,46.8
2016,09,26,17.0,19,0,27.0,30.1,84,1008.0,10.0,25.2,43.2
2016,09,27,17.321928,7,0,27.0,29.6,79,1003.0,10.0,21.6,39.6
2016,09,27,21.584963,11,0,28.0,31.9,79,1000.0,8.0,36.0,57.6
2016,09,27,38.0,12,0,28.0,31.9,79,999.0,6.0,32.4,54.0
2016,09,27,8.0,13,0,28.0,31.9,79,998.0,5.0,43.2,68.4
2016,10,07,19.0,11,2,27.0,30.6,89,1009.0,7.0,36.0,54.0
2016,10,07,19.0,13,2,28.0,33.6,89,1008.0,9.0,25.2,43.2
2016,07,28,10.0,18,0,30.0,31.9,55,1007.0,10.0,21.6,43.2
2016,07,30,2.0,17,1,33.0,40.6,63,1005.0,10.0,14.4,32.4
2016,08,02,1.0,12,0,31.0,39.2,75,1006.0,10.0,21.6,39.6
2016,08,03,9.0,19,0,30.0,35.0,70,1008.0,10.0,14.4,32.4
2016,08,06,5.0,15,1,33.0,41.8,66,1001.0,10.0,7.2,25.2
2016,10,21,1.0,12,0,28.0,31.9,79,1006.0,8.0,25.2,50.4
2016,05,15,34.0,17,1,29.0,31.3,62,1008.0,10.0,28.8,50.4
2016,07,30,32.0,16,1,28.0,31.9,79,1004.0,10.0,21.6,39.6
2016,08,02,10.0,11,0,27.0,30.1,84,990.0,10.0,28.8,46.8
2016,08,06,27.0,11,1,33.0,41.8,66,1006.0,5.0,7.2,25.2
2016,08,28,20.0,14,1,30.0,32.4,58,1007.0,10.0,21.6,39.6
2016,09,15,23.0,10,2,32.0,34.9,52,1004.0,9.0,10.8,28.8
2016,09,15,26.0,12,2,34.0,36.5,44,1003.0,9.0,18.0,39.6
2016,09,17,24.0,12,2,32.0,34.1,49,1007.0,10.0,18.0,36.0
2016,10,02,18.0,15,2,32.0,35.6,55,1007.0,10.0,14.4,32.4
2016,10,09,13.0,13,0,27.0,27.9,58,1010.0,10.0,21.6,39.6
2016,07,08,15.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
2016,06,15,104.0,7,0,28.0,34.5,94,1001.0,6.0,21.6,54.0
2015,07,17,1.0,19,0,29.0,34.5,79,1002.0,10.0,10.8,28.8
2015,07,19,4.0,17,1,29.0,35.6,84,1002.0,10.0,32.4,50.4
2015,07,21,1.0,23,0,27.0,31.2,94,1007.0,10.0,21.6,39.6
2015,07,25,4.0,19,1,29.0,35.6,84,1007.0,10.0,14.4,32.4
2015,08,08,1.0,8,1,31.0,33.0,52,993.0,10.0,21.6,39.6
2015,08,08,2.0,11,1,31.0,33.0,52,991.0,10.0,21.6,43.2
2015,08,08,1.0,12,1,31.0,33.0,52,990.0,10.0,21.6,43.2
2015,08,08,1.0,17,1,30.0,31.2,51,984.0,10.0,28.8,50.4
2015,08,08,5.0,18,1,30.0,31.2,51,984.0,10.0,36.0,64.8
2015,08,08,1.0,19,1,31.0,32.4,49,983.0,10.0,25.2,64.8
2015,08,13,3.0,8,0,29.0,36.8,89,1009.0,8.0,7.2,25.2
2015,08,18,4.0,18,0,28.0,33.6,89,1006.0,9.0,18.0,39.6
2015,08,22,7.0,17,1,33.0,36.9,52,996.0,10.0,21.6,39.6
2015,08,27,5.0,15,0,29.0,34.5,79,1008.0,10.0,10.8,28.8
2015,08,30,13.0,14,1,27.0,30.6,89,1007.0,10.0,10.8,28.8
2015,09,03,9.0,8,1,28.0,33.6,89,1014.0,8.0,3.6,21.6
2015,09,28,1.0,21,0,30.0,31.9,55,1001.0,10.0,21.6,39.6
2016,05,10,8.0,12,0,27.0,31.2,94,1007.0,6.0,18.0,36.0
2016,05,30,11.0,12,0,34.0,43.5,63,1008.0,10.0,10.8,28.8
2016,06,04,2.0,2,1,28.0,34.5,94,1006.0,8.0,14.4,32.4
2016,06,09,8.0,11,2,31.0,37.6,70,1007.0,10.0,14.4,32.4
2016,06,17,5.0,10,0,30.0,37.4,79,1009.0,10.0,7.2,25.2
2016,06,30,11.0,8,0,30.0,38.8,84,1012.0,10.0,7.2,25.2
2016,07,04,3.0,7,0,30.0,38.8,84,1008.0,10.0,7.2,25.2
2016,07,13,1.0,2,0,27.0,31.2,94,1005.0,10.0,18.0,36.0
2016,07,19,6.0,12,0,27.0,31.2,94,1009.0,7.0,28.8,50.4
2016,07,28,9.0,18,0,30.0,31.9,55,1007.0,10.0,21.6,43.2
2016,07,30,11.0,17,1,33.0,40.6,63,1005.0,10.0,14.4,32.4
2016,08,02,4.0,10,0,31.0,39.2,75,1006.0,10.0,25.2,43.2
2016,08,02,7.0,11,0,32.0,40.4,70,1006.0,10.0,25.2,43.2
2016,08,02,12.0,12,0,31.0,39.2,75,1006.0,10.0,21.6,39.6
2016,08,03,8.0,19,0,30.0,35.0,70,1008.0,10.0,14.4,32.4
2016,09,14,8.0,10,0,32.0,36.8,59,1001.0,10.0,36.0,54.0
2016,09,14,9.0,11,0,32.0,36.8,59,1001.0,10.0,32.4,54.0
2016,09,14,11.0,12,0,32.0,36.8,59,1000.0,10.0,46.8,72.0
2016,09,14,6.0,14,0,31.0,35.4,62,997.0,10.0,46.8,72.0
2016,09,14,3.0,15,0,30.0,34.1,66,996.0,10.0,32.4,50.4
2016,09,14,2.0,20,0,30.0,33.2,62,998.0,10.0,32.4,50.4
2016,09,16,10.0,17,2,29.0,33.5,74,1004.0,10.0,7.2,25.2
2016,10,06,2.0,22,2,28.0,30.7,70,1010.0,10.0,14.4,32.4
2016,10,21,5.0,16,0,28.0,31.9,79,1005.0,10.0,21.6,43.2
2016,02,28,6.0,14,1,6.0,1.8,25,1028.0,10.0,25.2,46.8
2016,02,28,1.0,16,1,6.0,0.7,19,1028.0,10.0,39.6,61.2
2016,07,09,1.0,10,1,30.0,35.0,70,1006.0,6.0,3.6,21.6
2016,07,29,5.0,18,0,32.0,39.0,66,1004.0,2.5,14.4,36.0
2016,07,30,5.0,18,1,27.0,30.6,89,1006.0,2.5,32.4,54.0
2016,07,31,6.0,12,1,31.0,36.4,66,1008.0,5.0,7.2,25.2
2015,10,22,1.0,13,0,32.0,33.5,46,1011.0,10.0,14.4,32.4
2016,01,23,13.0,9,1,8.0,3.6,62,1030.0,10.0,36.0,54.0
2016,01,23,11.0,10,1,7.0,2.5,66,1031.0,10.0,32.4,50.4
2016,08,26,12.0,18,0,30.0,36.0,74,1004.0,10.0,39.6,57.6
2015,11,26,13.0,8,0,4.0,0.1,56,1029.0,8.0,18.0,39.6
2015,11,26,13.0,11,0,7.0,2.8,46,1029.0,10.0,28.8,46.8
2016,01,23,14.0,11,1,1.0,7.2,93,1038.0,2.0,25.2,46.8
2016,08,09,24.0,11,0,29.0,36.8,89,1003.0,10.0,18.0,39.6
2016,02,14,13.0,13,0,5.0,0.9,42,1029.0,10.0,21.6,39.6
2015,08,11,2.0,17,0,28.0,30.7,70,1003.0,10.0,25.2,43.2
2015,09,05,9.0,12,1,28.0,31.9,79,1003.0,10.0,32.4,54.0
2015,09,05,11.0,17,1,28.0,30.7,70,1003.0,10.0,25.2,43.2
2015,11,25,49.0,12,0,7.0,2.8,76,1025.0,10.0,28.8,46.8
2015,11,26,51.0,12,0,4.0,1.4,52,1029.0,10.0,32.4,50.4
2015,12,27,27.0,18,1,8.0,4.4,71,1033.0,10.0,25.2,43.2
2016,01,11,85.0,12,0,8.0,5.1,81,1024.0,6.0,18.0,36.0
2016,01,22,64.0,11,0,5.0,0.5,65,1030.0,10.0,25.2,43.2
2016,01,23,21.0,11,1,1.0,8.0,60,1039.0,10.0,32.4,50.4
2016,03,08,30.0,18,0,7.0,2.5,87,1015.0,10.0,32.4,50.4
2016,07,09,20.0,19,1,28.0,31.9,79,1003.0,10.0,18.0,39.6
2016,07,10,20.0,17,1,28.0,33.6,89,1000.0,8.0,10.8,28.8
2016,08,05,34.0,18,0,31.0,37.6,70,1005.0,10.0,14.4,39.6
2016,08,09,14.0,19,0,29.0,35.6,84,1004.0,10.0,18.0,36.0
2016,08,22,64.0,11,0,34.0,39.1,52,1007.0,10.0,14.4,39.6
2016,08,22,110.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,08,22,30.584963,17,0,34.0,39.1,52,1006.0,10.0,18.0,39.6
2016,08,24,101.0,12,0,34.0,37.1,46,1004.0,10.0,7.2,32.4
2016,08,29,57.0,11,0,30.0,29.7,40,1009.0,10.0,21.6,39.6
2016,09,12,46.0,18,0,27.0,28.5,65,1015.0,10.0,14.4,39.6
2016,09,18,66.0,11,0,27.0,28.5,65,1010.0,10.0,25.2,43.2
2016,09,18,20.0,13,0,28.0,29.2,58,1009.0,10.0,32.4,50.4
2016,09,27,72.0,11,0,31.0,35.4,62,1011.0,10.0,18.0,39.6
2016,09,27,16.584963,13,0,30.0,34.1,66,1010.0,10.0,18.0,36.0
2016,08,22,19.0,12,0,35.0,40.3,49,1006.0,10.0,14.4,39.6
2016,06,17,38.0,17,0,31.0,34.4,58,1005.0,10.0,10.8,28.8
2015,11,26,1.0,5,0,4.0,0.8,61,1027.0,10.0,25.2,43.2
2015,11,26,14.0,9,0,5.0,0.9,57,1029.0,8.0,21.6,39.6
2015,11,26,9.0,13,0,7.0,2.2,39,1028.0,10.0,36.0,54.0
2016,01,24,7.0,7,1,4.0,11.5,69,1039.0,6.0,28.8,46.8
2016,01,24,3.0,11,1,4.0,13.3,36,1041.0,10.0,46.8,64.8
2016,02,20,4.0,7,1,8.0,5.1,57,1027.0,4.5,18.0,36.0
2016,03,10,5.0,6,0,2.0,1.8,93,1030.0,7.0,14.4,32.4
2016,03,24,6.0,9,0,8.0,5.1,57,1029.0,10.0,18.0,36.0
2016,07,14,18.0,16,0,29.0,36.8,89,1003.0,10.0,14.4,32.4
2016,07,17,14.0,12,1,32.0,40.4,70,1007.0,9.0,10.8,32.4
2016,08,09,10.0,11,0,29.0,36.8,89,1003.0,10.0,18.0,39.6
2016,08,17,13.0,14,0,35.0,39.5,47,1001.0,10.0,10.8,32.4
2016,07,08,39.0,18,0,30.0,35.0,70,1004.0,10.0,21.6,43.2
