SHOP_ID,CITY_NAME,SD00,SD01,SD02,SD03,SD04,SJ00,SJ01,SJ02,SJ03,SJ04,SJ05,SJ06,SJ07,SJ08,SJ09,SJ10,SJ11,SJ12,SJ13,SJ14,SJ15,SJ16,SE00,SF00,SG00,SG01,SG02,SG03,SC00,SH00,SH01,SI00,SI01,SI02,SI03,SI04,SI05,SI06,SI07,SI08,SI09
1100,上海,18,4.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.1579351849381124,10.973118279569892,22.43010752688172,11.456989247311828,17.282507999342798,0.07284528765652215,2016-04-29,-191,0.6621428571428571,1.6714285714285715,0.4885714285714286,0.5914285714285715,0.6814285714285715,0.63,1.0092857142857143,1.6714285714285715,1.5942857142857143,0.39615384615384613
1101,苏州,13,3.0,6.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0.0866020185185452,1.4613778705636744,22.73695198329854,21.275574112734866,14.3270318702647,0.25687362341666264,2015-07-10,-191,0.8249004671806628,1.3625947761447859,0.7456711821554104,0.7823891896243665,0.8178934415961763,0.8368593230792275,0.9804624021874973,1.3568015060574456,1.2924277119744283,0.6053894243705885
1102,广州,10,3.0,7.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.10210141274539945,1.5029411764705882,22.723529411764705,21.220588235294116,15.392534110223787,0.5498048882398251,2015-11-26,-190,0.8450538105791449,1.1233649457998214,0.7084283441980855,0.7236089515737588,0.8328332318877849,0.9715588720430887,1.3864954736448245,1.497819927733095,0.9108364425403956,0.7522522522522522
1103,温州,2,3.0,1.0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.12499113097315745,10.137254901960784,21.555555555555557,11.418300653594773,16.170917456169555,0.10371360411825824,2015-09-18,-190,1.027681660899654,0.7941176470588235,1.0121107266435985,0.8797577854671279,1.027681660899654,1.2223183391003458,1.1833910034602075,0.9809688581314878,0.8719723183391003,1.2941176470588236
1104,上海,19,3.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.14035776100219055,7.67551622418879,21.0117994100295,13.33628318584071,16.039420419109344,0.1850127779883065,2015-11-11,-190,0.7654847321604208,1.4349565834589966,0.7654847321604208,0.702433576495135,0.7099573422627736,0.7099573422627736,0.8725732698201687,1.4341335138502609,1.6050189075290497,0.533454977651799
1105,杭州,7,3.0,2.0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0.141056582630263,4.212643678160919,22.761494252873565,18.548850574712645,18.0808233218275,0.10885068995852754,2015-10-23,-190,0.9724576271186441,1.201271186440678,1.0296610169491525,0.9343220338983051,0.8389830508474576,0.9247881355932204,0.9915254237288136,1.048728813559322,1.0582627118644068,0.8095238095238095
1106,成都,1,2.0,0.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0.22355955178598394,7.2426778242677825,16.765690376569037,9.523012552301253,10.589906301977592,0.10755550859009708,2015-10-21,-190,1.1654676258992804,0.7214799588900308,1.183967112024666,1.1284686536485098,1.1747173689619732,1.1099691675231242,0.9804727646454265,0.8324768756423433,0.7029804727646454,1.6153846153846152
1107,湖州,6,3.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.12541148799693164,10.479591836734693,21.010204081632654,10.530612244897961,16.29382438982326,0.1378730502743221,2016-04-19,-190,0.9040178571428571,1.1953125,0.9140625,0.9040178571428571,0.7834821428571428,0.84375,1.1049107142857142,1.2455357142857142,1.1049107142857142,0.7563025210084033
1108,南京,20,4.0,6.0,2,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0.14382184877219542,1.5970873786407767,22.631067961165048,21.033980582524272,15.816097728529986,1.6706435266648005,2015-09-15,-190,0.8043143297380585,1.3174114021571648,0.7627118644067796,0.7904468412942989,0.74884437596302,0.7765793528505393,1.1093990755007703,1.4699537750385208,1.2203389830508473,0.6105263157894737
1109,北京,12,3.0,8.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.11881670148055978,1.6927966101694916,22.656779661016948,20.963983050847457,13.564859182112007,0.10803325404200449,2015-07-08,-190,0.9380846325167037,1.0182628062360801,0.8819599109131403,0.8979955456570156,0.9380846325167037,0.9581291759465478,1.106458797327394,1.15456570155902,1.106458797327394,0.9212598425196851
1110,杭州,14,3.0,3.0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.2822463260094947,10.132075471698114,21.431603773584907,11.299528301886793,14.629821993330706,0.03005683024328105,2015-08-17,-190,1.136635518334773,0.6839930552811023,1.084254538040663,1.1567529611371583,1.1617823218377548,1.0389902917352958,1.1416648790353694,0.8867865758138004,0.709139858784084,1.6617647058823528
1111,上海,5,3.0,0.0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0.09063756214751394,4.737752161383285,22.204610951008647,17.466858789625363,14.778893174855462,0.04922457857481656,2015-11-19,-190,0.9663330300272975,0.9581437670609645,0.9499545040946314,0.9335759781619654,0.9499545040946314,0.9499545040946314,1.1628753412192903,1.0318471337579618,1.097361237488626,1.0085470085470085
1112,深圳,11,2.0,7.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.1651880315392217,7.19620253164557,21.048523206751057,13.852320675105487,13.19789119391386,0.24663324288358573,2015-07-06,-190,1.0790894697609612,0.7855829689544789,0.9699680627064821,1.0548402681932991,1.1518370744639475,1.0427156674094682,1.170023975639694,0.957843461922651,0.7880990509490167,1.3736161709273127
1113,温州,3,2.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0.09222240006801077,6.3914285714285715,22.745714285714286,16.354285714285716,14.833223789376113,0.028327243032566847,2015-11-16,-190,0.9427151347211611,1.1316713744012261,0.8653957568950552,0.8838871192218727,0.9600159192388297,0.9390168622557975,1.017653356928969,1.2093350961738591,1.0503093801632295,0.8330290542340149
1114,上海,1,4.0,1.0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.20760348891953506,6.680555555555555,20.875,14.194444444444445,11.873964177084364,0.036602915887471776,2016-03-22,-190,1.0694901315789473,0.7919407894736842,1.0620888157894737,1.0657894736842104,1.028782894736842,1.2064144736842104,0.9991776315789473,0.84375,0.9325657894736842,1.3504672897196262
1115,北京,12,1.0,2.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.24216021522464293,5.336515513126492,21.31980906921241,15.983293556085918,13.465464896385756,0.1244232013150721,2015-09-08,-190,0.98,0.95,1.12,1.04,1.0,0.78,1.02,1.08,1.03,1.0315789473684212
1116,南京,2,4.0,0.0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0.10290246120228919,7.518248175182482,20.565693430656935,13.047445255474454,14.757136653679675,0.07698225782651553,2015-11-18,-190,1.1466438648995296,0.6849080803762291,1.2043608379649422,1.1466438648995296,1.1312526720820864,1.165882855921334,1.0235143223599827,0.6964514749893116,0.8003420265070542,1.6741573033707866
1117,广州,9,3.0,8.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.14133649103286264,7.020527859237537,20.87683284457478,13.856304985337243,11.720027882766761,0.42389461773586157,2015-11-25,-190,0.9579118905163515,1.0382961051051363,0.9646105750654169,0.9177197832219591,0.9445145214182207,0.9780079441635477,1.1092014298611537,1.0997225400283863,0.9900152106198277,0.9225806451612903
1118,杭州,15,3.0,4.0,2,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0.13114895278396094,9.723991507430998,20.26326963906582,10.53927813163482,16.021080299578138,0.18627662504076453,2015-07-02,-190,0.7709790209790209,1.5104895104895104,0.7867132867132867,0.6136363636363636,0.6844405594405594,0.6923076923076923,0.8732517482517482,1.5576923076923077,1.5104895104895104,0.5104166666666666
1119,杭州,16,3.0,1.0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.21837108787399992,10.151898734177216,20.68354430379747,10.531645569620252,14.836943213716356,0.07531602105731655,2016-05-27,-189,0.9641394362543784,1.028415398671337,0.9159324644416594,0.8837944832331802,0.9641394362543784,0.8771252495568613,1.1007258563904154,1.108760351692535,1.156967323505254,0.9375
1120,青岛,13,3.0,4.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.10158850379333924,3.5406593406593405,22.068131868131868,18.527472527472526,13.765280181888468,0.3839471964167224,2015-07-15,-189,0.8983443696063255,1.1699368534407961,0.8147774515034115,0.9087902343691898,0.8565609105548685,0.9253465383059342,1.002803017234968,1.2326120420179816,1.1908285829665246,0.7678571428571428
1121,厦门,13,2.0,11.0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.11774463255757438,7.243186582809225,21.9748427672956,14.731656184486374,14.851826031660853,0.2814104050462252,2015-07-12,-189,0.9632840401287408,1.013109076687124,0.8802423125314356,0.9217631763300882,0.9965007311676629,0.9324961639217949,1.1044549770441596,1.108607063424025,1.0795424587649682,0.9508196721311475
1122,珠海,2,4.0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.1475817175088717,7.822349570200573,22.48997134670487,14.667621776504298,17.086756096052913,0.07922285559132974,2015-10-11,-189,0.9701771051877159,1.0322233154032094,0.9250525886673571,0.9194120241023122,0.9250525886673571,1.0637256569818816,1.0660667027934785,1.1393940421390618,0.9588959760576262,0.9398907103825136
1123,武汉,19,4.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.1624763085114147,7.801204819277109,21.283132530120483,13.481927710843374,16.437828062979204,0.13130203138392305,2015-11-19,-189,0.8843753206854755,1.2245280494086457,0.868479680521987,0.8138017290098266,0.9020187186043878,0.835855976408467,0.9119431299337759,1.2057819391198015,1.3532154563076326,0.7222172829054931
1124,武汉,10,3.0,4.0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.12668315173558267,10.705761316872428,20.47530864197531,9.769547325102883,15.979655446872716,0.5075351833173636,2015-07-02,-189,0.6236559139784946,1.6989247311827957,0.6021505376344086,0.5698924731182796,0.5161290322580645,0.6236559139784946,1.096774193548387,1.8709677419354838,1.3978494623655915,0.3670886075949367
1125,广州,14,1.0,14.0,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0.08610930244111235,2.323651452282158,22.520746887966805,20.19709543568465,13.42166705296428,0.16127152811205342,2015-07-07,-189,0.9163755988449218,1.1176604124640377,0.8475150047120664,0.8448665203223412,0.9031331768962958,0.9481574115216244,1.2092581457664293,1.1017695061256865,1.1112642233465968,0.8199052132701421
1126,淮安,13,3.0,6.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.09741633320297154,6.431578947368421,21.844210526315788,15.412631578947366,14.86917562527699,0.3888090483675789,2015-07-13,-189,0.9223061003007414,1.1738441276554892,0.8384600911824922,0.8983500976955274,0.8863720963929204,0.9223061003007414,1.0181301107215976,1.2192704730124209,1.1209608027380682,0.7857142857142857
1127,福州,12,3.0,2.0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,0.12747363840299908,8.569672131147541,22.118852459016395,13.549180327868854,16.65432708884039,0.24569277926555927,2016-03-01,-189,0.8330679120429741,1.254502267547067,0.8330679120429741,0.7987651156647341,0.8428687110081856,0.7938647161821283,1.0074484438700524,1.381912654094816,1.254502267547067,0.6640625
1128,武汉,16,3.0,3.0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0.1698163210724222,8.874226804123712,20.529896907216497,11.655670103092785,15.932368692776716,0.8488962109485617,2015-07-02,-189,0.9101178631772344,1.211774560952832,0.75735910059552,0.8936837387027136,0.8678196414131757,0.9164045117205792,1.1057442868694591,1.185910463663294,1.1511858329051903,0.7510620312590144
1129,南昌,15,2.0,6.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.10367373225900159,7.4033613445378155,21.873949579831933,14.470588235294118,15.169120156187853,0.44940039466124837,2015-07-09,-189,0.8942977021513009,1.182117652268961,0.871605990136836,0.8737391342857538,0.8694728459879183,0.8591935620551447,1.0031035371139747,1.2232347880000554,1.2232347880000554,0.7565217391304347
1130,温州,9,3.0,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.13200333358687338,5.815028901734104,22.78034682080925,16.965317919075147,16.59962126522982,0.030018497476344243,2016-05-12,-189,1.0696710325178278,0.8390776344052999,1.0352256528377077,1.0461227649728415,1.0416000548029145,1.1441967741890453,1.0696710325178278,0.8935631950809687,0.8608718586755675,1.274817714901866
1131,济南,2,3.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.30953656545048946,6.382352941176471,19.477941176470587,13.095588235294116,12.349494067181617,0.05479863065739346,2016-06-18,-189,1.185197735083555,0.5727950111252621,1.321834641058297,1.2400067823261167,1.1678623555947227,1.2148289796392922,1.1330011209071118,0.7049784752310918,0.4594948990345509,2.069148145608358
1132,上海,12,2.6762295081967213,3.1252927400468384,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.13761098232420635,7.930555555555555,20.458333333333332,12.527777777777777,15.453659308945625,0.13902081076528167,2016-01-14,-189,0.9818181818181818,1.0545454545454545,1.0363636363636364,0.8363636363636363,0.9090909090909091,0.9818181818181818,1.0909090909090908,1.0727272727272728,1.0363636363636364,0.9310344827586208
1133,济南,6,2.6762295081967213,3.1252927400468384,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.10638180433653743,0.6870229007633588,22.893129770992367,22.206106870229007,15.162620909898614,0.035240958779159615,2016-05-26,-189,0.9765508735505597,1.0089665981961637,0.9908823227600424,0.9584665981144382,1.0127194244228026,0.9584665981144382,0.9765508735505597,1.077550873714011,1.0398458375769848,0.967872351073309
1134,长沙,13,2.0,6.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.0948507551995081,3.145877378435518,22.608879492600423,19.463002114164905,15.345889258610212,0.18270608441693992,2015-07-16,-189,0.8711890243902439,1.2073170731707317,0.7820121951219513,0.8711890243902439,0.857469512195122,0.884908536585366,0.9878048780487805,1.2347560975609757,1.3033536585365855,0.7215909090909092
1135,苏州,12,3.0,11.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.11467696261563014,6.66887417218543,21.083885209713024,14.415011037527595,14.320461596855967,0.7599549718687072,2015-07-06,-188,0.888110740248175,1.1457470504782212,0.770266952059743,0.8398438521912089,0.9001774622624166,0.9074174954709614,1.0522181596418596,1.260585953389083,1.2356323342583304,0.7751368331059532
1136,佛山,12,2.6762295081967213,3.1252927400468384,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0.12836287229791055,7.62406015037594,22.0,14.37593984962406,16.63887084392355,0.05958985950071332,2016-06-21,-188,0.9706210487169952,1.1212346597248048,1.087764968389736,0.9070286351803645,0.9572331721829677,0.9304574191149126,0.863518036444775,1.0409074005206396,1.1212346597248048,0.8656716417910447
1137,湛江,17,2.6762295081967213,3.1252927400468384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.11858003418805849,8.019417475728156,21.776699029126213,13.757281553398057,16.044986409848878,0.0420003476482232,2016-04-05,-188,0.9367604046799054,1.1073789418722928,1.0469427867316536,0.9367604046799054,0.891433288324426,0.975816703361485,0.9669784822502249,1.0802962731389232,1.0576327149611835,0.8459257885977899
1138,南京,8,3.0,2.0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.2806017815820761,9.709333333333333,20.11466666666667,10.405333333333335,14.225492688558836,0.07749956820385445,2015-09-30,-188,1.0360975609756098,0.8078048780487805,1.0185365853658537,1.0360975609756098,0.9658536585365854,1.264390243902439,1.1239024390243904,0.9307317073170732,0.8165853658536586,1.2826086956521738
1139,佛山,12,2.0,6.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0.09201809454831776,0.9869281045751634,22.721132897603486,21.734204793028322,13.73292888024615,0.558519216022817,2015-07-07,-188,0.9620733808079017,1.0893853476056368,0.8840674310126664,0.9100694142777448,0.923070405910284,0.9604800280411998,1.0530803222356762,1.1256903729755972,1.0920832971332939,0.8831341296470029
1140,上海,15,3.0,2.0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0.4399216802249385,11.006153846153847,19.092307692307692,8.086153846153845,13.481188285206155,0.05151333024613283,2015-11-28,-188,1.3367733000244,0.3552685797362144,1.3367733000244,1.2563492620208176,1.264515283806865,1.3307517986729387,1.4270958202963189,0.3733330837905982,0.3191395716274468,3.76271186440678
1141,济南,4,3.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.18838635628873585,10.153086419753086,20.627160493827162,10.474074074074077,15.391586405888443,0.11135071878194788,2015-09-08,-188,0.9979864394370467,0.9823561829790033,1.026231338666397,0.9603265737979129,0.922666708158779,1.0505686737812368,1.0544762378957475,1.0168163722566137,0.9885714730272632,1.015910987001318
1142,石家庄,19,3.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.1746816597425818,11.52482269503546,21.127659574468087,9.602836879432626,16.668583948969758,1.365920167485317,2016-01-24,-188,0.847246891651865,1.2628774422735347,0.7992895204262878,0.7673179396092362,0.7433392539964476,0.9511545293072824,1.0230905861456483,1.4387211367673178,1.16696269982238,0.670886075949367
1143,温州,4,4.0,3.0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.14284540082973288,9.865671641791044,21.52238805970149,11.656716417910447,16.517382452698808,0.12087072535646211,2016-06-19,-188,0.924373115600778,1.251999029990927,0.8610121651665573,0.7137564563499678,0.8249152487323398,0.9477749666286457,1.1769371540427727,1.1876439396642906,1.1115879238237203,0.7383177570093459
1144,上海,18,2.6762295081967213,3.1252927400468384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.14050873530042282,8.205761316872428,20.94238683127572,12.736625514403292,16.18350255676347,0.21393633320194713,2016-03-01,-188,0.7792050130106652,1.369768309430626,0.7853645496726273,0.7559602876588535,0.7695698534629516,0.7423507218547554,0.8529135953224849,1.3706629473560294,1.5742047222310063,0.5688589870607816
1145,上海,10,3.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0.09530507898814977,7.23021582733813,20.633093525179856,13.402877697841726,13.813396849317321,0.282626455592309,2016-06-15,-188,0.9280343716433942,1.1407089151450054,0.9473684210526316,0.8603651987110634,0.8893662728249194,0.9183673469387755,1.0730397422126745,1.218045112781955,1.0247046186895812,0.8135593220338982
1146,武汉,16,4.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0.15929688334603673,7.372093023255814,20.703488372093023,13.331395348837209,15.393388261896558,0.05448309922954972,2015-11-22,-188,0.9640720921973619,1.0382314839048512,0.9674429736386114,0.9033962262548706,0.9921847377948905,0.9371050406673658,1.013236271612363,1.1056491127298416,1.0786820611998456,0.9285714285714286
1147,南京,9,1.0,3.0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.16384069283458916,8.496332518337407,22.190709046454767,13.69437652811736,16.20094452776759,0.03307451797727542,2015-08-21,-188,1.0436989968805432,0.8552586917111844,1.1716998172526851,1.010878273708199,0.9682113335841517,1.1224687324941691,1.0765197200528873,0.994467912122027,0.7567965221941519,1.220331353537409
1148,厦门,7,2.6762295081967213,3.1252927400468384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.1161074622349001,7.469512195121951,22.841463414634145,15.371951219512194,16.846716600771124,0.025849255323191055,2016-05-16,-188,0.971169686985173,0.9934102141680395,0.9266886326194399,0.9341021416803954,0.9785831960461285,1.0230642504118617,0.9637561779242175,1.0378912685337727,1.171334431630972,0.9776119402985075
1149,南昌,6,2.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.16240470982421937,9.759322033898306,21.166101694915255,11.40677966101695,15.984961242910812,0.17539126148458833,2015-10-12,-188,0.9842041312272175,1.071688942891859,1.006075334143378,0.8748481166464156,0.9842041312272175,0.9404617253948967,0.9842041312272175,0.9842041312272175,1.1701093560145808,0.9183673469387755
1150,上海,19,4.0,0.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.11604473426837543,7.474926253687316,20.958702064896755,13.48377581120944,15.661565047343103,0.15904294280793874,2015-11-11,-188,0.8818206683483851,1.2027183944160262,0.8890487066135357,0.8702286342190941,0.8756496629179571,0.8188823896314742,0.9468730127347413,1.2134245872885026,1.3013539438302835,0.7331896414343514
1151,深圳,9,2.0,8.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0.15865494911849817,6.695833333333334,22.339583333333334,15.64375,13.278566346907219,0.18770619535809993,2015-07-07,-187,1.1048803838208863,0.7879767078412523,1.040643152203393,1.079185491173889,1.1305752764678838,1.0706205269582232,1.1673402247736386,0.8479314573509128,0.7708467794099207,1.402173913043478
1152,上海,10,3.0,4.0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0.15907806748499523,8.490196078431373,20.87843137254902,12.388235294117647,16.388188860931777,0.06559299117259952,2016-02-20,-187,0.8774284705051218,1.2589191098551749,0.8551748498763688,0.8074885199576122,0.8011303426351113,0.8774284705051218,0.9028611797951255,1.2843518191451784,1.3352172377251854,0.6969696969696969
1153,上海,8,3.0,6.0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.11257480123050266,7.104218362282879,21.53349875930521,14.429280397022332,13.742325584736223,0.1083875428431779,2015-09-24,-187,1.0243246554005023,0.7774550442068561,0.9285245077731171,1.0169554132753187,1.0780647154277703,0.9801092026494014,1.3706790352841254,0.9948476868997683,0.8290397390831403,1.3175355450236967
1154,常州,6,2.0,1.0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0.14709721251852154,10.11021505376344,21.008064516129032,10.897849462365592,15.43720701158632,0.12004093635882403,2015-09-17,-187,0.9056603773584906,1.0943396226415094,0.8207547169811321,0.8679245283018868,0.9433962264150944,0.8679245283018868,1.1037735849056605,1.3018867924528301,1.0943396226415094,0.8275862068965517
1155,温州,15,3.0,1.0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.1151081400613631,6.928074245939675,22.190255220417633,15.262180974477957,16.204928384328444,0.08621555290414873,2015-08-25,-187,1.0160748722439956,1.0160748722439956,1.0160748722439956,0.7797783903267873,0.9284675085258074,1.0397045204357165,1.2287417059694832,1.0633341686274373,0.9117490893827815,1.0
1156,锦州,18,2.6762295081967213,3.1252927400468384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.13637775032829144,8.64741641337386,21.075987841945288,12.428571428571429,15.97871264545571,0.6820803005618296,2015-12-07,-187,0.886884108258154,1.2491325468424705,0.7994448299791811,0.84941013185288,0.9118667591950035,0.8743927827897293,0.9555863983344899,1.2491325468424705,1.2241498959056212,0.71
1157,北京,5,2.0,1.0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.4014210367260338,9.834586466165414,19.360902255639097,9.526315789473683,13.705920080504006,0.028861430199072325,2016-06-21,-187,1.2502553626149133,0.6251276813074567,1.2502553626149133,1.3054136874361595,1.2594484167517876,1.066394279877426,1.0296220633299284,0.6251276813074567,0.5883554647599591,2.0
1158,杭州,10,2.6762295081967213,3.1252927400468384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0.10714442604415364,7.147651006711409,20.899328859060404,13.751677852348994,15.088332683063582,0.02970567667549208,2016-06-05,-187,0.9850746268656716,1.0567164179104478,0.9850746268656716,0.9671641791044776,0.9044776119402985,0.9402985074626865,1.0298507462686566,1.0567164179104478,1.0746268656716418,0.9322033898305084
1159,杭州,15,2.0,2.0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.1983135710150401,10.652054794520549,21.205479452054796,10.553424657534247,16.498586213374367,0.1874909060672054,2015-10-14,-187,0.8499475341028332,1.3032528856243442,0.8499475341028332,0.7932843651626443,0.7838405036726128,0.944386149003148,1.0766002098635887,1.0954879328436518,1.3032528856243442,0.6521739130434783
1160,上海,6,2.6762295081967213,3.1252927400468384,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0.09257547233369269,0.7916666666666666,22.816666666666666,22.025,14.547592061607128,0.09419039953824393,2016-06-14,-187,0.9987395357574849,0.9365361224186828,0.9890430354103248,0.9696500347160046,0.9987395357574849,1.1247940402705654,1.008436036104645,1.047222037493285,0.9268396220715228,1.0664185949156522
1161,泉州,12,2.0,3.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.10259276012299476,7.397435897435898,21.303418803418804,13.905982905982906,14.487429125853023,0.45379278999270733,2016-03-03,-187,0.8573920517178196,1.260870664290911,0.7439136919316376,0.7691311052174559,0.7880441651818195,0.8069572251461832,1.4158629542901684,1.1726097177905475,1.1852184244334565,0.68
1162,上海,10,3.0,1.0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0.14682801272522647,9.61437908496732,19.901960784313726,10.287581699346406,15.655187701605502,0.07574315368737006,2015-12-30,-187,0.8442211055276383,1.236180904522613,0.8592964824120604,0.7989949748743719,0.814070351758794,0.8743718592964824,0.9346733668341709,1.2512562814070354,1.3869346733668342,0.6829268292682927
1163,上海,16,3.0,1.0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0.40520333058130026,10.189024390243903,20.115853658536587,9.926829268292684,13.640392087822844,0.06966921290051772,2016-05-18,-187,1.307832417622751,0.43062774726602776,1.307832417622751,1.3922431316335089,1.2759340659734155,1.355679945096754,1.100493131902071,0.44657692309069547,0.38278021979202465,3.0370370370370368
1164,大连,6,4.0,4.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.2344450306462492,7.167979002624672,20.664041994750654,13.496062992125982,12.228350221587677,0.29541481972586714,2015-10-10,-187,1.2446096654275092,0.4817843866171003,1.257992565055762,1.2178438661710036,1.2446096654275092,1.1643122676579925,1.411895910780669,0.5085501858736059,0.46840148698884754,2.5833333333333335
1165,广州,11,2.0,7.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0.08369889295163484,1.3145833333333334,22.56875,21.254166666666666,13.992928794863683,0.40939461795485727,2015-07-07,-187,0.9810143224407555,0.9810143224407555,0.9529743341601038,0.944409310409384,0.966372317628207,1.0249403368784014,1.0701103726604926,1.068866351316047,1.0102983320658527,1.0
1166,苏州,12,3.0,6.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0.08610530452244061,6.708510638297873,21.619148936170212,14.910638297872339,14.710514178415204,0.26207838417402585,2015-07-16,-187,0.9274139989875883,1.133505998762608,0.9568557132411625,0.8949174308694426,0.9096382879962298,0.8611701419170462,0.9611612879399847,1.1923894272697564,1.162947713016182,0.8181818181818181
